CIUDAD,AÑO,VS15
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,Si
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,Si
Bogotá,2013,No
Bogotá,2013,Si
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,Si
Bogotá,2013,No
Bogotá,2013,Si
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,Si
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,Si
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,Si
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,Si
Bogotá,2013,Si
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,Si
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,Si
Bogotá,2013,Si
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,Si
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,Si
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,Si
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,Si
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,Si
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,Si
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,Si
Bogotá,2013,No
Bogotá,2013,Si
Bogotá,2013,Si
Bogotá,2013,No
Bogotá,2013,Si
Bogotá,2013,Si
Bogotá,2013,Si
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,Si
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,Si
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,Si
Bogotá,2013,No
Bogotá,2013,Si
Bogotá,2013,No
Bogotá,2013,Si
Bogotá,2013,No
Bogotá,2013,Si
Bogotá,2013,No
Bogotá,2013,Si
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,Si
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,Si
Bogotá,2013,No
Bogotá,2013,Si
Bogotá,2013,Si
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,Si
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,Si
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,Si
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,Si
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,Si
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,Si
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,Si
Bogotá,2013,Si
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,Si
Bogotá,2013,No
Bogotá,2013,Si
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,Si
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,Si
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,Si
Bogotá,2013,Si
Bogotá,2013,Si
Bogotá,2013,No
Bogotá,2013,Si
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,Si
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,Si
Bogotá,2013,Si
Bogotá,2013,Si
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,Si
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,Si
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,Si
Bogotá,2013,Si
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,Si
Bogotá,2013,No
Bogotá,2013,Si
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,Si
Bogotá,2013,No
Bogotá,2013,Si
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,Si
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,Si
Bogotá,2013,No
Bogotá,2013,Si
Bogotá,2013,Si
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,Si
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,Si
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,Si
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,Si
Bogotá,2013,No
Bogotá,2013,Si
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,Si
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,Si
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,No
Bogotá,2013,Si
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,Si
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,Si
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,Si
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,Si
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,No
Bogotá,2014,Si
Bogotá,2014,No
Bogotá,2014,No
